time,u_q,coolant,u_d,motor_speed,i_d,i_q,ambient,torque,i_s,u_s,pm,stator_yoke,stator_tooth,stator_winding
0.0,0.28568398374120024,72.52015222383093,-0.9568419136158179,0.26766151978281794,-2.001028889574628,1.0977608109969845,26.09237525967996,2.641205090443549e-6,0.0058194019697807246,0.0060674250405166235,68.55494098078684,71.6681170944235,72.12173037461055,75.4450332180805
0.5,0.9014545000248579,72.51352567951055,-0.8061441825781088,16.7116760905145,-2.136007202539265,1.908819540105817,26.13081154361688,0.5532771861414617,0.0074281073410393215,0.007402244354748928,68.54562503558805,71.5998194781089,72.12173037417753,75.44545662844322
1.0,4.691372913825366,72.52002069982865,-0.7430459707315517,95.6133498577449,-2.2333526827898833,2.491245468248518,26.142917737151926,0.9533629478573542,0.008750009900623823,0.029261087277408403,68.53347031573809,71.59516505978235,72.12173037386727,75.44383068930436
1.5,10.783831905730295,72.52692321461028,-0.9780923113507982,223.02270671281974,-2.314432410826507,2.98469851903723,26.133263607622297,1.2907558361529126,0.009930400488824938,0.06672219172383231,68.52140679496378,71.53604803922858,72.12173037364495,75.44459497892328
2.0,18.519366631018162,72.52887091009177,-1.3670002710757618,385.19792213825934,-2.3887791329892774,3.478022209120876,26.15046269555028,1.6285985322990448,0.011139803418395756,0.11443063705328066,68.51796766823573,71.47901748626987,72.12173037348566,75.44514261636556
2.5,27.45082275634352,72.53401421048923,-1.4912727705162305,572.2870251297653,-2.3722606809390094,3.348943374235068,26.15989239168252,1.5409985402931698,0.010824260347310922,0.16941344817628196,68.52072566598606,71.42172661646839,72.12173037337152,75.44360568981882
3.0,36.95158263421364,72.53769954626371,-1.2094063415543976,777.218858572513,-2.266116348332475,2.2376529966506986,26.157002434605552,0.76768234184998,0.008289969147586826,0.22784028113265264,68.52088846646154,71.40145365193794,72.12173037328974,75.44250443382604
3.5,46.93579173910165,72.52834751481127,-0.7508823011527547,994.9495841289929,-2.1887684579830124,0.8002044647927548,26.146249723229253,-0.2413315182964396,0.005887470877535916,0.2892877683047939,68.50344875142736,71.38848154983916,72.12173037323113,75.44171534942625
4.0,57.27626737465586,72.53363918138295,-0.1358626573049229,1221.8297346762681,-2.1339919971684824,-0.5463622094189741,26.140474394775563,-1.1905460213953407,0.005539218279646779,0.3529782423090313,68.49611093362255,71.3726444823813,72.12173037318914,75.4411499457471
4.5,67.98167901832494,72.53668128304642,0.14101149080879574,1455.2897190732597,-2.093117330731901,-1.224407327150147,26.13730085407014,-1.667964390588718,0.006194664572209623,0.41895254815794775,68.49622426452683,71.3832020736516,72.12173037315904,75.44170947926838
5.0,78.86569897142438,72.53661241477731,-0.2271904102625811,1693.4604673348615,-2.0682181104634427,-0.8852313354174085,26.11283966469801,-1.4236058260073907,0.005700655232257425,0.486028736442545,68.52280840384122,71.40154845661823,72.12173037313748,75.4421104025557
5.5,89.90917205445243,72.53506398226563,-0.5987798969541799,1934.9733923861593,-2.0467380597370615,-0.44858224788669776,26.11460571582883,-1.1080731316925219,0.005262037696091517,0.5540964659323759,68.53239290288094,71.4535571128895,72.12173037312205,75.44336233960469
6.0,100.93673375386993,72.53920128373076,-0.5585219008941407,2178.9024349714628,-2.0293772011969784,-0.5014164091078579,26.113941820839155,-1.140518086121866,0.005254793794983371,0.6220534989371987,68.52797604625371,71.5195193970417,72.12173037311098,75.43075411025224
6.5,111.54937866660244,72.5361694448094,-0.7105963767203746,2424.574957922722,-2.0039462151399303,-0.4957957699001422,26.117324771134097,-1.0336420918040778,0.005189406133192375,0.687460489521502,68.52180948239942,71.5749272459039,72.12173037310305,75.43329587467625
7.0,118.772719038959,72.53549612353422,-1.7297550464088156,2671.5024496660394,-7.141454863007651,0.0986277840072871,26.116854772061053,-0.47925785827296796,0.017868144555271828,0.7320376084394515,68.50518765636869,71.5954727462287,72.12173037309735,75.43608179143065
7.5,122.48157923311429,72.52526960719459,-2.7542126174585517,2919.2845786014755,-16.840812525084253,0.597424681300342,26.13484659925863,-0.1877218195038098,0.042162488174382784,0.7550040071891082,68.47260696486185,71.55669115196376,72.12173037309329,75.43711332505333
8.0,125.01627379328308,72.51794198803914,-2.6728007755415644,3167.6986511598734,-27.20581491550704,0.15642507082417903,26.147738306780123,-0.6065027795826389,0.06806354068325204,0.7706102994685722,68.48765805511849,71.49326346302499,72.12173037309036,75.4378524511919
8.5,126.88286017581433,72.5224355800462,-3.077690778708666,3416.6130177884725,-37.45898117801722,0.08415359084598131,26.14732898926112,-0.7158903516074444,0.09371339225135096,0.7821658373588235,68.53893593763104,71.45381400628932,72.12173037308828,75.4432053730151
9.0,128.039670392569,72.52640492253653,-5.28103745444372,3665.842012257803,-47.47091567151404,1.142773572159233,26.144141711561304,0.12848204925511783,0.11880066692833771,0.7897224172020947,68.41246365819354,71.43470147225487,72.12173037308678,75.44704090910446
9.5,128.8487586362562,72.5202545632696,-7.375727574030918,3915.280768170996,-56.8953893467759,2.0229233695642512,26.13510528657045,0.8502752368681545,0.14244319587836113,0.7953185160402458,68.4281533426215,71.41711514663439,72.12173037308571,75.43146059455596
10.0,129.462649967428,72.51809626764447,-7.901832433999556,4164.881665329278,-65.59726189864678,1.895744918992509,26.12766574216836,0.7632339611464759,0.16418812388302892,0.7992809583359735,68.26620331782082,71.40790037527397,72.12173037308494,75.42029681135337
10.5,129.75190216886347,72.51729932437193,-7.268504721893364,4412.769304724368,-73.68586352575842,1.1024673187051526,26.119441086786388,0.1322930895171918,0.18436791007511272,0.8008394730735726,68.38305990617326,71.42266488935171,72.12173037308439,75.42580289259118
11.0,129.95964655723455,72.51522920332376,-5.367129147031067,4606.751365909376,-79.81668381294978,-0.11139424751006068,26.129947134014884,-0.856472706145169,0.19968185018312462,0.8015661368840128,68.45858712848948,71.44333008111765,72.12173037308399,75.41624289074971
11.5,130.26730115129257,72.51149726741517,-3.187439490181507,4740.398287641672,-83.97317268316385,-1.4574914237348773,26.150980327251357,-2.0019124813296334,0.2101170676941612,0.8030331535917439,68.48907234285761,71.38534651240764,72.12173037308371,75.40939285010117
12.0,130.4940396176815,72.52081590841244,-0.9175404177359657,4836.113082872252,-86.93552073611454,-2.8126401713959868,26.174733235411058,-3.1704109193975616,0.21762403115584242,0.8042167754936338,68.49289258975901,71.37123279206207,72.1217303730835,75.4179898629447
12.5,130.65740642477874,72.5229957477372,1.2085178833546946,4905.230371293148,-89.06478917015932,-4.094934181674457,26.17245967861483,-4.274903827145391,0.22309284940606772,0.8052376797279752,68.51021919067041,71.40342596074055,72.12173037308335,75.41160927333804
13.0,130.70750648416686,72.52905492958722,3.111215527788043,4955.761296655033,-90.67141171489669,-5.2467114604489,26.18819453727282,-5.261498129132667,0.2272803649420884,0.8057342579931928,68.55611165083549,71.42858012342535,72.12173037308325,75.4195779995914
13.5,130.7095125499151,72.53339652309921,4.557559144658447,4994.313993251517,-91.86025791258926,-6.140449225237662,26.208151022813148,-6.0147922877859505,0.23041025711635624,0.8060000312003998,68.56977169900772,71.48608363842398,72.12173037308318,75.42528784145732
14.0,130.64953526979727,72.53275969518685,5.483821362424273,5028.209451723607,-92.83630637566408,-6.68776471664256,26.21183917698641,-6.4677891339038025,0.23295593983522458,0.8058431626923883,68.57465570668026,71.52672112507543,72.12173037308311,75.41394451456478
14.5,130.58333885667813,72.53530156052936,6.953813832647198,5057.5178329544415,-93.6928077759288,-7.526702709770177,26.245351069665503,-7.1754627836019305,0.23527752414871173,0.8058534003378881,68.60101553109594,71.53186718377836,72.12173037308308,75.40774599160117
15.0,130.42266742649574,72.53712288663453,9.524904998526328,5078.982187777986,-94.41112609715667,-9.02362440709079,26.269363390046664,-8.485930037449728,0.23744935802904793,0.805833214964822,68.5947908495526,71.51572307706101,72.12173037308308,75.39076393733207
